16/09/2016;915;A;MNT;0,00146700;0,00147500;2238,00000000;2250,00000000
16/09/2016;920;A;VUV;0,03065000;0,03124000;105,65000000;107,65000000
16/09/2016;930;A;KRW;0,00292300;0,00292800;1127,10000000;1129,10000000
16/09/2016;946;A;TZS;0,00151000;0,00151700;2175,00000000;2185,00000000
16/09/2016;950;A;KES;0,03254000;0,03258000;101,30000000;101,40000000
16/09/2016;955;A;UGX;0,00097630;0,00097930;3370,00000000;3380,00000000
16/09/2016;960;A;SOS;0,00564100;0,00571000;578,00000000;585,00000000
16/09/2016;975;A;PLN;0,85320000;0,85370000;3,86590000;3,86740000
16/09/2016;978;B;EUR;3,68220000;3,68320000;1,11590000;1,11600000
16/09/2016;998;A;XAU;138,76370000;138,78890000;0,02378000;0,02378000
